,aave_usd,algorand_usd,aptos_usd,arbitrum_usd,aster-2_usd,avalanche-2_usd,bfusd_usd,binance-bridged-usdc-bnb-smart-chain_usd,binance-bridged-usdt-bnb-smart-chain_usd,binance-peg-weth_usd,binance-staked-sol_usd,binancecoin_usd,bitcoin-cash_usd,bitcoin_usd,bitget-token_usd,bittensor_usd,blackrock-usd-institutional-digital-liquidity-fund_usd,bridged-wrapped-lido-staked-ether-scroll_usd,canton-network_usd,cardano_usd,chainlink_usd,coinbase-wrapped-btc_usd,cosmos_usd,crypto-com-chain_usd,dai_usd,dogecoin_usd,ethena-staked-usde_usd,ethena-usde_usd,ethena_usd,ethereum-classic_usd,ethereum_usd,falcon-finance_usd,figure-heloc_usd,filecoin_usd,gatechain-token_usd,global-dollar_usd,hash-2_usd,hashnote-usyc_usd,hedera-hashgraph_usd,htx-dao_usd,hyperliquid_usd,ignition-fbtc_usd,internet-computer_usd,janus-henderson-anemoy-aaa-clo-fund_usd,jito-staked-sol_usd,jupiter-perpetuals-liquidity-provider-token_usd,kaspa_usd,kelp-dao-restaked-eth_usd,kucoin-shares_usd,leo-token_usd,litecoin_usd,lombard-staked-btc_usd,mantle_usd,memecore_usd,monero_usd,near_usd,official-trump_usd,okb_usd,ondo-finance_usd,pax-gold_usd,paypal-usd_usd,pepe_usd,pi-network_usd,polkadot_usd,polygon-ecosystem-token_usd,pump-fun_usd,quant-network_usd,rain_usd,ripple-usd_usd,ripple_usd,rocket-pool-eth_usd,shiba-inu_usd,sky_usd,solana_usd,solv-btc_usd,staked-ether_usd,stellar_usd,sui_usd,susds_usd,syrupusdc_usd,tether-gold_usd,tether_usd,the-open-network_usd,tron_usd,uniswap_usd,usd-coin_usd,usd1-wlfi_usd,usds_usd,usdt0_usd,wbnb_usd,weth_usd,whitebit_usd,world-liberty-financial_usd,worldcoin-wld_usd,wrapped-beacon-eth_usd,wrapped-bitcoin_usd,wrapped-eeth_usd,wrapped-solana_usd,wrapped-steth_usd,xdce-crowd-sale_usd,zcash_usd,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,PYPL,TSLA
whitebit_usd,0.3877941576653579,0.37901536188958085,0.38996446162121484,0.32924302555797247,0.40283935154987444,0.35524018539655455,0.22865867435845738,-0.02779404148692638,0.056893291635327324,0.42127132424797376,0.4247248685502666,0.3243274617191841,0.35240437435680794,0.48774672788935736,0.22954963678088405,0.33897464953379025,,0.4174731988322248,0.11987130754048951,0.45188775610374415,0.41687967457843234,0.4897932177095185,0.33336015131351276,0.3176782294918843,0.040145012383764514,0.3880886032898934,0.02826280725646439,0.10485092027322696,0.2706079584939512,0.3887820642067465,0.4186367259905363,0.06159318681156449,0.20540506751349252,0.3082050477477391,0.29686898444076504,0.0002399318521240851,0.017858318328490424,0.05958283171585545,0.32422970272969776,0.1614003869319653,0.30579729743343254,0.4905848588181713,0.2690523087301261,0.06488542496932166,0.4344461648069463,0.45300054266748774,0.3202722391056279,0.4156596181535942,0.3155876569781381,0.07875572132201085,0.3322780403533158,0.4907831616681507,0.26242021107934255,-0.0064719786134035525,0.19386917092163786,0.3637416803938815,0.25342370158592503,0.1548759501594088,0.3963035191594628,0.01901640903699666,-0.11866478254902468,0.3403271098659699,0.06698054742710936,0.3799700260776666,0.34667571835382066,0.3918128020534202,0.23613080298435124,0.1192324665961569,-0.0557598594150055,0.4526327268892023,0.41826074753153264,0.36901910518259573,0.2511189345268502,0.42503561100461196,0.4902439072098162,0.416732189299517,0.3694280889718941,0.35232367410317,0.005582151690465032,0.012852230640892803,0.017215298543513998,0.23152341609151264,0.2987229167626629,0.229180020412944,0.3252181116475127,0.015853532290397352,0.05499926175029229,-0.044183386969614255,-0.010702938711856604,0.3283610198967485,0.4176846882912454,1.0,0.31787636824979687,0.31205111354552956,0.4181918984161292,0.49073825037515023,0.4190362900200625,0.4317419719625263,0.4173704518566954,0.2087313886108592,0.16958011748202553,-0.05103676378432262,-0.11906972681244342,0.03465946785878456,-0.048309454507273024,0.017645114915127515,0.041728490078188935,-0.02206071797824259,-0.014254376423113746,-0.026518302951306406,-0.05321317218220934,-0.10063535987525178,-0.026006785237712417,0.025260790062229,-0.0864851239027073,0.025451287252243913
world-liberty-financial_usd,0.5973412645970645,0.6824539497755685,0.5708002993514741,0.680158211109351,0.32386246235534094,0.5933807562545963,0.024915939663045398,-0.012438395926633206,-0.020509049032965583,0.5830959847389307,0.6473043988050324,0.5131987945296319,0.5144864300705599,0.5287554882519762,0.5195309256278493,0.4239249922169451,,0.578829161291661,-0.061263355809364366,0.6566314125228864,0.6473926078715979,0.5256201879570015,0.6837788074253861,0.634167562709332,0.12274787268312597,0.6579776484222133,0.2814639037798222,0.18463014579217657,0.5459395083744,0.6729668554342011,0.587063959018461,-0.06837157399806601,0.07716914714407391,0.3791641526580675,0.45901577719478825,0.24187528506091924,-0.0269648014960695,0.03750860211819238,0.6280228907540477,0.1858582737798837,0.42919273096484045,0.5424328033106413,0.3759247913490935,0.0065815073380909766,0.6236087643125028,0.6116737303622505,0.579874466121565,0.5830979588421502,0.46160437896596884,0.16191224516782654,0.6107041028552698,0.5293508933001354,0.42527840412904616,-0.05846718459660851,0.2994829359292813,0.45992589461853856,0.6587665849861154,0.5850402628869651,0.6262811356381174,0.10972674843667073,-0.027150234734260405,0.6406294900922072,0.5584749035216804,0.6453428971648774,0.6569812432716351,0.5366931865495456,0.509956814848802,0.06073256150669894,0.126600329327711,0.6375635741954198,0.5911144154738369,0.6559845141855317,0.3470142229435134,0.6230615532316542,0.5193935040972266,0.5843071129602214,0.6239000670321457,0.6031068893263314,0.010806424983900192,0.22590743352832388,0.04567057714821435,-0.17391359513800864,0.6764635656613063,0.33521040161064747,0.6954067860778156,0.05142740993391121,0.1904025082497991,0.32394549556780633,0.08134234964123574,0.5113869684224456,0.5872088119436081,0.31787636824979687,1.0,0.4369498367572169,0.6035479727671594,0.5379199686518666,0.5866910349222905,0.6274026102035583,0.5848681800446416,0.4168298077955225,0.06173557836979254,0.2802958271569688,0.1704502493495763,0.07160235896197382,0.13029661746720994,0.0633620821123557,0.10945453697573854,0.3374067271657451,-0.03502367040149085,-0.04164041279773047,0.11928191481214231,0.03964165173807429,0.09412273290103544,0.007352098582100303,0.19587989826874488,-0.008937339357874864
worldcoin-wld_usd,0.6212462502507945,0.726779470926747,0.7254574185666314,0.7655206172834371,0.3969640175695906,0.7659427214631853,0.15281337679256865,-0.0901999308425793,-0.046278966025389216,0.6796795567172115,0.6793275602067258,0.5935486100479512,0.5458998883677009,0.647022413872991,0.42796757200949237,0.605235223646452,,0.6753912203030915,0.37873880455487785,0.6393504542054002,0.7262731373645382,0.647791685315458,0.7487197414228165,0.5502442104494152,0.053333881479210525,0.7646127454343004,0.07967888633740448,0.18611780411691412,0.658593457036013,0.7329279830539299,0.6804139565403602,0.05849681300286746,0.03759711428332393,0.6659686746803896,0.5655807652259185,0.01569223431250369,0.19602224126180545,0.02911326055935485,0.661209570188632,0.4020775933081227,0.5917122503146337,0.6553618801124991,0.6223595979970782,0.2187095327509491,0.6752305987782876,0.6888685089484612,0.6300920606179112,0.6781040087034329,0.4323598589098284,0.1987872535505614,0.6502830775957841,0.6378136381233869,0.5198004072977275,0.08229193386075664,0.3575049996820329,0.7712511720050611,0.5082076793878135,0.29323454052824033,0.7199971914937661,0.021320958570075595,-0.061554554451286124,0.7849148756160856,0.32925813049893804,0.7814633375255384,0.7254616506884537,0.45102238795555266,0.5725098503207348,0.08179408107182537,-0.005373302201744322,0.6243539938120494,0.6816737270674629,0.782728170084446,0.530195767791058,0.6710136621828134,0.6424502936379439,0.6787765990214719,0.6393348897779404,0.7005078332702702,-0.028212066395591227,0.0025913459886293478,0.008748783104506235,0.17040823741774794,0.6270304884520432,0.4385465743175625,0.6345667930141404,0.05055193726061095,0.10535748708947906,0.0735034254178361,0.008395276103414671,0.5894106009292905,0.6796339113210378,0.31205111354552956,0.4369498367572169,1.0,0.6830481721541877,0.6472183150358921,0.6785890349049883,0.6741818086802237,0.6769007917902077,0.4814139416866784,0.38536130182913647,-0.022918531207513766,-0.01902464278577707,0.041855632890062645,-0.024237220049947904,0.034500657258615494,0.07959416123977048,0.09490130578920318,0.07999683825921863,0.03339559140000619,0.007039066626455298,-0.012788046625753427,0.07693511674607775,0.16011627826128397,-0.0348674874039581,0.0758007542860084
wrapped-beacon-eth_usd,0.8350526573492664,0.7884578851135893,0.7670736511731256,0.8470927640841514,0.4437627342716523,0.8287040455402311,0.17444596443002106,-0.09065916471574009,0.01742641152303275,0.9971691435807443,0.806679311872057,0.7185190407111306,0.6601663188393057,0.8206874234380859,0.5065911200376045,0.6918800194169098,,0.9956860397985166,0.3504718295057568,0.7932997146850485,0.8641280978877048,0.8193913431750114,0.7593983247429561,0.62406406327471,0.06852855519781476,0.8659817153680744,0.1961233204189965,0.2550515602616966,0.7153640928376744,0.8465779703799626,0.9981298719289766,0.1599451581745097,0.03948109099657787,0.6524230414798394,0.6534627313607266,-0.028358338067589504,0.010444830086860847,0.05147851582164627,0.7134817579610944,0.4623383232774218,0.6073641808062863,0.8194040873868013,0.6243664972777246,0.14786741748136029,0.7986304481125165,0.8525056870110452,0.6913339753975823,0.9969441111435349,0.6254425130371941,0.17476648028455458,0.7097557160755581,0.8185516791395756,0.5705499766664479,0.05034286299038703,0.4378035061377706,0.8014444581223621,0.5601002200353731,0.3347003415356813,0.7956192990837966,0.014753636659678097,-0.07251836240659862,0.8364545084232221,0.28992639367069784,0.8163249981931721,0.8098162275304661,0.5395680993550209,0.6202467311581218,0.21426513634602073,-0.03862116829539437,0.7541183744193013,0.9951158531345455,0.8358036841380947,0.6134160276346962,0.7995566997852883,0.8155390950251944,0.9976097073393213,0.7149193452538635,0.786167457759293,-0.02937235875522492,0.0976066924627353,-0.012353909634553031,0.27442293470678264,0.7020231066850093,0.5242886886959341,0.7824415998040518,0.05825361829494944,0.11815081424115857,0.05874580057804351,0.11440048138300726,0.7167018251137999,0.997553808803785,0.4181918984161292,0.6035479727671594,0.6830481721541877,1.0,0.8235168031876334,0.9973055392717074,0.7994408683765006,0.9943107006016765,0.48463722358493583,0.34347528365752894,0.028848009615717384,0.04458073288298202,0.04640223599979455,0.018390069808954794,-0.011708474326104721,0.08083670074654103,-0.0016130470172599494,0.04694445948690451,0.01907364589313944,0.04408890882004479,-0.040056386123515184,0.04116091142103836,0.08716487732782532,0.02758810894172446,0.13781563311861678
wrapped-bitcoin_usd,0.762942403657196,0.7713036543328837,0.6988257080358136,0.7219798540287764,0.3992146514005086,0.7760407422183666,0.1684523557154569,-0.0833215073858641,0.03511060354892291,0.8273618265112235,0.8012995083935146,0.6636441448595565,0.6602048356748352,0.9972616045089071,0.5148117294634794,0.7030487657776217,,0.8234603220439399,0.24868772606122666,0.7860592314694542,0.811838826618604,0.9970469940724959,0.6715520048785844,0.6218057048646772,0.08326988827597981,0.8097317238461466,0.13420361393494482,0.23440996619678306,0.6104478966905915,0.7292698614262493,0.8251256992130898,0.10882082809892998,0.07829227377343455,0.5826289987496177,0.6869219986000674,0.02482036612135519,0.011800157795543099,0.05848702304544378,0.7330351229562859,0.4113123658364202,0.6191855817243654,0.9622945341420097,0.5573921185571808,-0.014302259585796003,0.8011588719008637,0.8600350382568324,0.7062759161292975,0.8244565884564985,0.5528103768123962,0.17583402905880446,0.6652058874212191,0.9903862867126947,0.5456967812566467,0.01622754954555507,0.4675247865113557,0.7443704812405924,0.5193616199365686,0.34136189868137057,0.822911680672504,0.07111779882158249,-0.12040618850147078,0.7522294270177864,0.23021798491238982,0.7292667655976347,0.7528473017580776,0.561329631804866,0.5766023810410761,0.11986230614072609,-0.04675060277297668,0.7879268076275847,0.8259161693826079,0.7665171555329604,0.534663340705299,0.8017690044625931,0.9871064829542441,0.8246582376821889,0.7255867805448989,0.7792478101357826,-0.017050878034872343,0.029515693809690588,0.050503731063208566,0.38353278608838254,0.6451250669087124,0.4812165982617121,0.6968735756373676,0.08840823117524585,0.09503847064296364,0.021663913040313423,0.11255887796076529,0.6620240229410163,0.8264049454470722,0.49073825037515023,0.5379199686518666,0.6472183150358921,0.8235168031876334,1.0,0.824907852069739,0.8031531950361928,0.822257050016666,0.4951710251606756,0.35741198792002155,0.013568192868124895,0.007236506731408056,0.06330063996376883,0.044724370224693076,-0.011172878238083628,0.08516698934513965,0.06100112726752318,0.04537412131644634,0.03894228288474504,0.04773370239400796,-0.009809706581619428,0.03672313762413413,0.06917573932002812,-0.012778342251532473,0.15092506858465088
wrapped-eeth_usd,0.8316621226776741,0.7838037900360962,0.761217582680173,0.8419886811623005,0.4513510882073055,0.8207810112468322,0.1821708391539052,-0.07722919527508282,0.03734963596728265,0.9981130716576136,0.8059718204856812,0.71365645956036,0.6581234813481692,0.8217381751080989,0.5075051347929321,0.6924853394539928,,0.9976024009419101,0.3601245021686216,0.7914265666220057,0.8613113912696818,0.8209923004454077,0.7477342539251268,0.6139250181888026,0.05377923534561403,0.862308385106676,0.19592243918121394,0.2554739091921816,0.7192153269901869,0.8384014526614313,0.99892921106187,0.15720216020031352,0.04849400809842835,0.6461780745250967,0.6531508730792823,-0.030502584477636218,0.007194980618602781,0.05478290867217204,0.7093301348615357,0.45851278133880924,0.6060460920901918,0.8165298765514666,0.6164374951678675,0.1538162240462417,0.7987163113299315,0.8537290392956721,0.6872894129694306,0.9984836389982668,0.6224419110712686,0.17784482010376715,0.7028660111481077,0.82027150295179,0.5637376166151471,0.048931000889105805,0.43332061446373116,0.7989486120996405,0.5610316225118593,0.3320906714515927,0.7950478311165806,0.012449768010477322,-0.06960566568708289,0.8305842642450861,0.28819944277431453,0.8074501119435443,0.8011524041785101,0.5331165805476974,0.6176755260765685,0.2226268359332378,-0.03169040264733177,0.7542882683922115,0.9972270474313847,0.8296652430851955,0.6148268958921693,0.8011242974010012,0.8158956937994414,0.998915044701047,0.7148327517240319,0.7848589833552767,-0.031839536053223226,0.09153508360307763,-0.012968590483319756,0.28521532537541466,0.6884879177431952,0.5229345385023418,0.7730632278649249,0.055836344905154545,0.11735086505760137,0.04688688943448222,0.11249966389910378,0.7127268495516951,0.9990126289496066,0.4190362900200625,0.5866910349222905,0.6785890349049883,0.9973055392717074,0.824907852069739,1.0,0.7995170551805065,0.9959506195995966,0.4814237601898901,0.3436566657088197,0.03070943512919258,0.04236162933369289,0.04841109810649196,0.019463535915085418,-0.010070650494009225,0.08250717970056964,-0.0024427521706007096,0.048857761518580956,0.020787205063817184,0.043755652994432084,-0.041572809697805704,0.0377133203947502,0.08729447608853759,0.029612852255078623,0.13294787604137479
wrapped-solana_usd,0.7427650539175363,0.7676544637230571,0.727783812747511,0.7471672315667277,0.46343808463888164,0.784776918884236,0.1873586648662699,-0.10056921715827964,-0.00913557608653193,0.7983830843065021,0.9917984364161558,0.6667276984063033,0.603458914068658,0.8024390661007181,0.47236976724375673,0.6724972300380928,,0.795619550834747,0.3339500596386325,0.7970643686854948,0.8056476288178909,0.8028794526220396,0.7119858004715637,0.5968421968408736,0.019993168538085082,0.8235496316569156,0.1553616732616831,0.17024506955181865,0.6888371294456334,0.7366984621759104,0.7994117660441643,0.11846103585192644,0.08747446242737816,0.6070179710329802,0.6529929251946658,-0.02517107286437445,0.03034758124041965,0.05122306289099153,0.7009905441581017,0.39638121290902056,0.626881110745407,0.7862681655638561,0.5695148001868104,0.17796598471499017,0.9985484920218451,0.9860714306233712,0.681110971555455,0.7974561121690664,0.5260949567670257,0.17506218406059357,0.65184606916672,0.8008860476199687,0.5298541771025338,0.013775350227752387,0.37356901978673634,0.7332868667640741,0.5395210321746922,0.32444938006165575,0.7817554293219292,0.03995332319852728,-0.11251797998348133,0.7616432010813942,0.2534809422688954,0.754927933248553,0.7416269591115768,0.6290175868279667,0.5957691006183756,0.1668928379528083,-0.026386626973658126,0.7935089052875424,0.7960022113587836,0.773075921203503,0.501131456763855,0.9930711401002569,0.7900421623171484,0.7961513937902079,0.7131476612539576,0.7896724924431086,-0.0071468726225186055,0.07137720164338235,0.024852309736803545,0.24199714906738232,0.6394366480088115,0.4767366692067481,0.6710047952632684,0.059241835523884956,0.19980998347695456,0.031038563296293637,0.07991011249746667,0.662990966133,0.799298166157504,0.4317419719625263,0.6274026102035583,0.6741818086802237,0.7994408683765006,0.8031531950361928,0.7995170551805065,1.0,0.7898513006815752,0.525597704353692,0.33433101806446086,0.03931689567600631,0.0696315876636013,0.06871428091620385,0.07815438150827554,0.04092661521534325,0.1408981360433546,0.08772314858395083,0.060926934215100446,0.05707401298906223,0.039740935690564486,-0.01794868396201052,0.059326378786230226,0.08586246502595557,0.050358962999335954,0.14883464140751318
wrapped-steth_usd,0.8265544971973915,0.7784768791811982,0.7614269089477775,0.8398188746825364,0.44295433516838034,0.8185225020691226,0.1735807889918592,-0.056737944124469766,0.05756701650748026,0.9954364104947766,0.7993890746547656,0.711765640922469,0.651452766545524,0.819179417506166,0.5128269063992212,0.6961001035156302,,0.9957978396534898,0.3608616679054031,0.7858140367347547,0.8634571799574484,0.8185180130753916,0.7462554937403594,0.6188791962964406,0.05694466910711834,0.8591068857398317,0.19111576901664906,0.2515470918340995,0.7161995490363465,0.8342867225527119,0.996154340026873,0.15994057588400068,0.04424059160344921,0.6504221298215734,0.6545094763456708,-0.014790725249049704,0.005579277314389987,0.05103836059690855,0.7039243251346378,0.4575965180099662,0.6036991493635585,0.8143547972418,0.613842444209318,0.15560893350346366,0.7882717069962335,0.8454391800293299,0.6806925761271428,0.9967948085840892,0.6212448864503656,0.17368619636979696,0.6979261521096937,0.817398017309323,0.561182240696352,0.04952586539447844,0.4354163663118336,0.799264995732683,0.5648478473126353,0.334353381823228,0.798001353167794,0.008065551755682064,-0.07773556209818365,0.8290767919079532,0.2906835973426015,0.8038597692032914,0.8005376961331355,0.5293714638153509,0.6142893421931906,0.22068881330136664,-0.024666825235553292,0.745250987396114,0.9951403068504676,0.8264564972481686,0.6085450554139579,0.7947984464032621,0.8163062593524288,0.9962506425274722,0.7054094790111811,0.7814100738241223,-0.04264338145349132,0.08658535792350816,-0.016463144140937132,0.2971086042900131,0.6877687516806432,0.5161293913701281,0.7733418894210464,0.0579272641946504,0.12207383351042611,0.04123621624261834,0.11749630075019318,0.7120241292878577,0.9960380335295954,0.4173704518566954,0.5848681800446416,0.6769007917902077,0.9943107006016765,0.822257050016666,0.9959506195995966,0.7898513006815752,1.0,0.48010435102352045,0.34594520442738513,0.037224306579876375,0.04634573336040084,0.04884403207432812,0.01915133916481311,-0.01322653594591211,0.08831341187302998,0.0007471039858735459,0.04381053709043371,0.0218413699772143,0.03741420195689847,-0.04903850757522983,0.0367366841829916,0.08240795501565217,0.02067171014218676,0.13296779215957183
xdce-crowd-sale_usd,0.48397604181183235,0.6153880346039158,0.5139724022013115,0.5002591626779107,0.266381888353622,0.549246479721703,0.15273509625864898,-0.04194579322085901,0.0012888557983281189,0.4845513990308813,0.5236030594394727,0.4257199985924047,0.4463237220663497,0.4980025561872178,0.22445511056467754,0.42279547888407953,,0.48034025668739977,0.19266096459665144,0.4906639960725555,0.5392926728256728,0.49963783349754404,0.5160256831298315,0.4335300297376802,0.035586013149998125,0.5780721243632531,0.09914113850982081,0.0760524275258598,0.44934476912662025,0.5273923541182817,0.48289628435997123,0.008511895721340102,0.10855964930656438,0.4835771944765508,0.4194542346238908,-0.03655638756614384,0.022423214312846815,0.12221369009633967,0.5756202863582004,0.3394984708885962,0.4003627126024507,0.48178197718259946,0.4153835660864569,0.2047388554818512,0.529686321281996,0.5199987168838078,0.4424902048104225,0.48297846116487925,0.28696510982630646,0.18014591485159176,0.5297637056829223,0.49001661064687607,0.32301850034361496,0.1792363688783999,0.29265699465052125,0.5187509308480887,0.34345308840195304,0.17781897054025847,0.5058264155032808,0.008829766463226934,-0.13959105969131144,0.4973423540706832,0.2420910118459313,0.5493817533399327,0.5499054510075675,0.3561381187214442,0.4810940511757638,0.10600058110764178,-0.00840592924129043,0.5906793732120715,0.4848779509343624,0.5489112829908328,0.3215372042991722,0.5228244151362621,0.49428287422644357,0.4818398189969857,0.5888653510564201,0.4847657268423643,-0.008716557257703358,0.04102750070500336,0.02938947094739213,0.14473544829892424,0.4463532277199061,0.3626371952823305,0.5119698680938031,-0.046897169748683236,0.08462028576939633,0.05109608256677958,-0.02337567876643878,0.4269672209903608,0.4806117005729361,0.2087313886108592,0.4168298077955225,0.4814139416866784,0.48463722358493583,0.4951710251606756,0.4814237601898901,0.525597704353692,0.48010435102352045,1.0,0.24807619225468402,-0.02423690823651078,0.0693151305736293,0.026195383713518632,0.022486306284935496,0.03228536726025243,0.11388692555435073,0.09547296951230277,0.0805377284762746,0.039091851678969156,0.0327465613346426,0.0549311978764625,0.06663758679753963,0.044372267269204915,0.0621006854146339,0.05364691785703737
zcash_usd,0.35238181562104576,0.40171293046567935,0.4193274598116229,0.36879136631225484,0.0608539229645059,0.3830236696645026,0.1318490811460698,-0.0870633253856303,-0.03348607920986649,0.3410611168526886,0.3291459532960947,0.2491226981174077,0.25300748988186167,0.360554331552678,0.17753597926992515,0.35195559738831717,,0.3379903209585113,0.2601123484002782,0.3389775251891547,0.3965158958372241,0.36163578732593876,0.38321260368574084,0.27750005617891305,-0.03947972693811433,0.4013576836540088,0.05363303461519888,0.13920089346144923,0.2870859614413167,0.3948351362771367,0.3431821430403154,0.017431889605883443,0.07944713832489346,0.42412815586815106,0.25193206236219523,-0.00899686776660813,0.12125889129523426,0.051451970909134774,0.3245014325768733,0.19655795106915544,0.27656436597696793,0.3809000855707841,0.3705791266015837,-0.15286439286670966,0.3364297719893505,0.34191144895283515,0.3065413436905909,0.3453915874074462,0.2299325253410109,0.11915006373835901,0.3825427719502371,0.34963580529592875,0.2575550355919652,-0.019682641397422134,0.31817479460219006,0.43966871226978216,0.2332072811898846,0.16589501653958472,0.36798210258948055,-0.06503103798745098,-0.07609012517810995,0.3800514666946819,0.15667891894995534,0.4053138427734719,0.38674180102099653,0.21425392138840582,0.3303568323868093,-0.07418121295168753,-0.01824098591926756,0.3276341269391658,0.34623749035535367,0.4177814187796538,0.25863688200570656,0.33209013551565975,0.3646815724941354,0.3413948421722683,0.3699216201399959,0.3485219223218051,-0.03970696274403629,-0.02559021424503606,-0.06269541320992039,0.13932926403285636,0.284857524576929,0.20498697137527944,0.2753242163689185,0.12291344431765465,0.07048765217905853,0.03241445697235096,-0.005220619324626506,0.24707386450222363,0.34263602945456306,0.16958011748202553,0.06173557836979254,0.38536130182913647,0.34347528365752894,0.35741198792002155,0.3436566657088197,0.33433101806446086,0.34594520442738513,0.24807619225468402,1.0,0.024213239295041634,0.054384651359118415,0.051770608243852274,0.051735089235761415,0.0032597762560386185,0.04326161075059792,0.03975750724008908,0.040596134057359845,0.013467053591977295,0.011716171007182441,-0.039227237264423426,0.011540670833436238,-0.019395961253124594,0.005583545842885035,0.026960576411208855
AAPL,0.04406715871226905,-0.0031396863190957763,0.08541044074354004,0.05399922603495367,0.006358247321086253,0.04950091358756519,-0.027008378690206204,0.1043632640060141,0.10065064455930003,0.03294643361409571,0.047309696158361746,0.09666057276560189,0.055140596391875615,0.00749858039904868,0.03752036644532653,0.0644528025329022,,0.027868662229466764,0.03244810641834853,0.012641544219345949,0.044130823277235706,0.006467812034318076,0.02577421149652926,0.028653987988575078,-0.009602776669349953,0.05995368407721534,0.10253883799077541,-0.0018506220379764726,0.029630332046561136,0.043118260210857115,0.03322238482865438,0.002357977760064408,0.04637675535434051,0.0012226652766960699,0.05693261387917292,-0.001831232014512525,-0.14088069209713688,-0.03641869506833988,0.024163209242194273,0.10440802988026697,0.03320605124889052,0.03296696193668712,0.05696230025459056,0.2626144565420047,0.03617423217797693,0.027933196885490685,0.09045851162769358,0.03557913275247316,0.039203676339848156,-0.0275311690719831,-0.0021349210375256928,0.01906771434112399,0.06402662644442912,-0.1639882583684774,0.01857755164713069,0.008326106191594077,0.09129733330276057,0.035387540637241005,-0.008279178694263395,0.03417037189952904,0.03770110109842967,0.03848539039825386,0.09333388251144799,0.014551524718720114,0.08514834712873826,0.23262637949889528,-0.025178754773587983,0.054907094581440455,0.027853690165579446,0.0050570821213822845,0.03342753760677829,0.002944475773330971,0.06061321235632422,0.05242256576994806,0.001328494887453922,0.03356143966962847,-0.004745015882403718,0.07236005518628597,0.0036959760247555003,0.021408093691823348,0.027498773195962684,-0.043798722631588675,0.03090326135021166,0.06813706932470022,0.05039977211726143,0.047013281440819,-0.02266003886768229,0.028931045334275506,0.09739188313776292,0.09672279250767118,0.028566628648210482,-0.05103676378432262,0.2802958271569688,-0.022918531207513766,0.028848009615717384,0.013568192868124895,0.03070943512919258,0.03931689567600631,0.037224306579876375,-0.02423690823651078,0.024213239295041634,1.0,0.5021886834607393,0.560835467580176,0.4813764610901024,0.4795318994235886,0.584114104474518,0.3279223481894968,0.37901970583944267,0.48410529120668033,0.6262422257208259,0.3997895090642221,0.5181366773468615,0.30583330192174063,0.4441600100974854,0.507738615238698
ADBE,0.06440530805413908,0.02181195353000623,0.0498751624625888,0.029082593293663965,-0.0935458417765687,-0.01277270406600905,-0.07475876581004633,0.019381948282992948,0.04184214337988988,0.04560851808688428,0.06708840250035658,0.03608799433745446,-0.02441116411268931,0.0032764073514467487,0.04354118879916721,0.012458098696999794,,0.04218823313056968,0.030457496946412414,0.04332996281463397,0.05293800110204751,0.004629044456647236,0.011634871283065324,-0.046437771847795746,0.008302764583392182,0.03451718582164822,-0.0032021160570167135,-0.10788313891609098,0.02453817226464262,0.04210931759959583,0.04593231000950814,-0.011343816069069763,-0.031342938487879016,0.012157114802754752,0.05637090024797587,0.06654345945007596,-0.06756254212342773,-0.11528353431198736,-0.0008941980383709406,0.006894947600433304,0.04308040563207128,0.03563767348739489,-0.003592630051104497,0.031294370309584284,0.06996356341402073,0.05625207804834212,0.06360146532364563,0.044169417214763515,0.025826917274050225,0.006407080416441865,0.03050529010073673,0.007484794065965273,0.03853561720359988,-0.08232760395899445,0.055110326020275546,-0.04239350521461747,0.03598413662113493,0.03231679639560696,-0.03070329455129396,0.017588693851963953,-0.06819467926276453,0.0065838902877073955,-0.059933656309171406,0.04063294596958877,0.06220645382624142,0.07945593671600884,0.019201862702018267,0.009674985145116407,-0.02638741521342935,0.013283465896870473,0.04122551645881698,-0.01588607830426201,0.010324349895807093,0.06480930333400949,-0.001686473184291902,0.044340601258542924,0.011338685762342043,0.01810173223937491,-0.029842629911550338,0.05596712476174159,0.030911066853744628,-0.06461148258365447,-0.009175226448814222,0.06669460290695203,0.05385926852293409,-0.00026289774985653076,0.0662465932073849,-0.017277587385942844,0.04752748390608386,0.03367396408699493,0.04314768298811317,-0.11906972681244342,0.1704502493495763,-0.01902464278577707,0.04458073288298202,0.007236506731408056,0.04236162933369289,0.0696315876636013,0.04634573336040084,0.0693151305736293,0.054384651359118415,0.5021886834607393,1.0,0.5298804505166718,0.6073250979191888,0.4028012833024155,0.4959527789759331,0.29072667309547434,0.30570512300643615,0.4574892266322657,0.5711557925583832,0.39071220580365695,0.4833261962646013,0.3132697415057615,0.44467824180899856,0.338659675738572
